time,open,high,low,close,volume,spread
2015-10-11T20:00:00,1.0925,1.09432,1.09129,1.09306,64077,0
2015-10-12T20:00:00,1.09305,1.09488,1.0889199999999999,1.09087,84084,0
2015-10-13T20:00:00,1.0909,1.09166,1.08764,1.08948,90181,0
2015-10-14T20:00:00,1.08949,1.0908,1.08089,1.0814300000000001,99134,0
2015-10-15T20:00:00,1.08146,1.08516,1.07818,1.08226,74501,0
2015-10-17T20:00:00,1.0828,1.08311,1.08198,1.0824799999999999,7494,0
2015-10-18T20:00:00,1.0825,1.08513,1.08092,1.08331,69096,0
2015-10-19T20:00:00,1.08329,1.08542,1.0796000000000001,1.08541,62896,0
2015-10-20T20:00:00,1.08535,1.08932,1.08377,1.08827,75318,0
2015-10-21T20:00:00,1.08827,1.08986,1.07812,1.07892,121987,0
2015-10-22T20:00:00,1.079,1.08273,1.07573,1.07782,109990,0
2015-10-24T20:00:00,1.0773,1.07865,1.0765500000000001,1.07837,9925,0
2015-10-25T20:00:00,1.0787,1.08767,1.07721,1.08653,102002,0
2015-10-26T20:00:00,1.08682,1.08981,1.08473,1.08908,91960,0
2015-10-27T20:00:00,1.08903,1.09082,1.0826500000000001,1.08569,117302,0
2015-10-28T20:00:00,1.08578,1.08771,1.08361,1.08696,112400,0
2015-10-29T20:00:00,1.08689,1.0917,1.08503,1.08642,117415,0
2015-10-31T20:00:00,1.08729,1.08838,1.08712,1.08712,5226,0
2015-11-01T19:00:00,1.0872,1.08927,1.08549,1.08732,85561,0
2015-11-02T19:00:00,1.08733,1.08757,1.08444,1.08632,91587,0
2015-11-03T19:00:00,1.08633,1.08651,1.07794,1.07888,107968,0
2015-11-04T19:00:00,1.07886,1.08432,1.07856,1.08304,103623,0
2015-11-05T19:00:00,1.08307,1.0839,1.07363,1.08016,101597,0
2015-11-07T19:00:00,1.07832,1.07963,1.07832,1.07897,4583,0
2015-11-08T19:00:00,1.07896,1.08176,1.07656,1.07926,97578,0
2015-11-09T19:00:00,1.07927,1.07984,1.07608,1.07924,101114,0
2015-11-10T19:00:00,1.07925,1.08048,1.07688,1.07995,93584,0
2015-11-11T19:00:00,1.07992,1.08257,1.07546,1.08164,121157,0
2015-11-12T19:00:00,1.0815,1.08336,1.07794,1.0829,112435,0
2015-11-14T19:00:00,1.08061,1.08106,1.0784,1.07844,6979,0
2015-11-15T19:00:00,1.07849,1.08162,1.07827,1.07886,98169,0
2015-11-16T19:00:00,1.07886,1.08195,1.07727,1.07945,104429,0
2015-11-17T19:00:00,1.07946,1.08738,1.07886,1.08717,96318,0
2015-11-18T19:00:00,1.08715,1.08991,1.08601,1.08699,105752,0
