time,open,high,low,close,volume,spread
2015-10-11T20:00:00,0.74209,0.74514,0.73934,0.7399,56186,0
2015-10-12T20:00:00,0.73993,0.74119,0.73206,0.73605,71015,0
2015-10-13T20:00:00,0.73603,0.73715,0.7312,0.73505,75868,0
2015-10-14T20:00:00,0.73506,0.74143,0.73426,0.74005,81389,0
2015-10-15T20:00:00,0.74008,0.74111,0.73515,0.73826,60503,0
2015-10-17T20:00:00,0.73807,0.73917,0.73719,0.73771,5516,0
2015-10-18T20:00:00,0.73784,0.74122,0.73335,0.73429,67640,0
2015-10-19T20:00:00,0.73426,0.738,0.72939,0.73602,67706,0
2015-10-20T20:00:00,0.73604,0.73935,0.72844,0.73025,80205,0
2015-10-21T20:00:00,0.73023,0.74342,0.7297,0.74278,92890,0
2015-10-22T20:00:00,0.74285,0.74806,0.73932,0.74267,91197,0
2015-10-24T20:00:00,0.74286,0.74342,0.74213,0.74288,5250,0
2015-10-25T20:00:00,0.74318,0.74887,0.74131,0.74669,85872,0
2015-10-26T20:00:00,0.74689,0.74699,0.74206,0.74373,87377,0
2015-10-27T20:00:00,0.74368,0.75515,0.74226,0.75302,110896,0
2015-10-28T20:00:00,0.75299,0.75442,0.74748,0.75143,98414,0
2015-10-29T20:00:00,0.75153,0.75636,0.74945,0.7554,105566,0
2015-10-31T20:00:00,0.75336,0.75488,0.75331,0.75416,4738,0
2015-11-01T19:00:00,0.7542,0.75551,0.75134,0.75377,68607,0
2015-11-02T19:00:00,0.75373,0.76034,0.75233,0.75842,77479,0
2015-11-03T19:00:00,0.75841,0.76064,0.75384,0.75477,87081,0
2015-11-04T19:00:00,0.7548,0.75794,0.75338,0.75599,89004,0
2015-11-05T19:00:00,0.75608,0.7586,0.75325,0.75574,87785,0
2015-11-07T19:00:00,0.7552,0.75631,0.75501,0.75623,1972,0
2015-11-08T19:00:00,0.75621,0.75804,0.75274,0.75593,75640,0
2015-11-09T19:00:00,0.75599,0.76035,0.75471,0.75774,81199,0
2015-11-10T19:00:00,0.75773,0.75963,0.75544,0.75687,69702,0
2015-11-11T19:00:00,0.75694,0.76015,0.75105,0.75328,100243,0
2015-11-12T19:00:00,0.75321,0.75739,0.75249,0.75478,84424,0
2015-11-14T19:00:00,0.75594,0.75765,0.75514,0.75664,4894,0
2015-11-15T19:00:00,0.75658,0.75808,0.75304,0.7571,67013,0
2015-11-16T19:00:00,0.75707,0.7633,0.75706,0.76147,72107,0
2015-11-17T19:00:00,0.76148,0.76658,0.7609,0.76596,68086,0
2015-11-18T19:00:00,0.76598,0.76854,0.76113,0.76221,77688,0
2015-11-19T19:00:00,0.7623,0.76532,0.76074,0.7624,69436,0
2015-11-21T19:00:00,0.76373,0.76404,0.76311,0.76323,3501,0
2015-11-22T19:00:00,0.76326,0.76496,0.75938,0.76204,79834,0
2015-11-23T19:00:00,0.76201,0.76453,0.76029,0.7643,78610,0
2015-11-24T19:00:00,0.76434,0.76966,0.76253,0.76829,91790,0
2015-11-25T19:00:00,0.76827,0.77077,0.76721,0.76979,71236,0
2015-11-26T19:00:00,0.76964,0.77406,0.76752,0.76913,70764,0
2015-11-28T19:00:00,0.76983,0.77067,0.76963,0.77056,1363,0
2015-11-29T19:00:00,0.77052,0.77256,0.76884,0.77079,87208,0
2015-11-30T19:00:00,0.77074,0.77277,0.76709,0.76798,96498,0
2015-12-01T19:00:00,0.768,0.77326,0.76178,0.76292,108130,0
2015-12-02T19:00:00,0.76295,0.76929,0.74017,0.74443,142168,0
2015-12-03T19:00:00,0.74446,0.75041,0.74217,0.74522,129601,0
2015-12-05T19:00:00,0.7455,0.74595,0.74419,0.7443,3040,0
2015-12-06T19:00:00,0.74423,0.74678,0.73938,0.74049,90516,0
2015-12-07T19:00:00,0.74049,0.74075,0.72887,0.73104,107149,0
2015-12-08T19:00:00,0.73103,0.73233,0.72275,0.72463,111705,0
2015-12-09T19:00:00,0.72471,0.73082,0.72422,0.72473,90329,0
2015-12-10T19:00:00,0.72477,0.725,0.71406,0.71406,87209,0
2015-12-12T19:00:00,0.71635,0.71653,0.71538,0.7163,3477,0
2015-12-13T19:00:00,0.71611,0.72003,0.71168,0.71791,106060,0
2015-12-14T19:00:00,0.71793,0.72429,0.71446,0.72155,87492,0
2015-12-15T19:00:00,0.7216,0.72198,0.71125,0.71943,110465,0
2015-12-16T19:00:00,0.71943,0.72261,0.71131,0.71393,80429,0
2015-12-17T19:00:00,0.71402,0.71745,0.71011,0.71084,76323,0
2015-12-19T19:00:00,0.71184,0.71258,0.7109,0.71129,1211,0
2015-12-20T19:00:00,0.71125,0.71565,0.70746,0.71148,67294,0
2015-12-21T19:00:00,0.71151,0.71329,0.70711,0.70955,55152,0
2015-12-22T19:00:00,0.70956,0.71849,0.70923,0.71498,59893,0
2015-12-23T19:00:00,0.71497,0.71503,0.71072,0.7129,29865,0
2015-12-24T19:00:00,0.71266,0.71471,0.71243,0.71403,1530,0
