pnl,result,reason,exit_price,exit_time,entry_time,ar_pips,direction,p90_direction,deep_state,activation
12.799999999999478,W,tp,1.12998,2022-01-04 10:20:00+00:00,2022-01-04 10:15:00+00:00,16.599999999999948,SHORT,LONG,1.13126,1.12998
11.000000000001009,W,tp,1.1296,2022-01-05 09:25:00+00:00,2022-01-05 09:20:00+00:00,19.799999999998708,LONG,SHORT,1.1284999999999998,1.1296
13.199999999997658,W,tp,1.12963,2022-01-06 10:15:00+00:00,2022-01-06 10:10:00+00:00,15.600000000000058,SHORT,LONG,1.1309499999999997,1.12963
17.999999999998018,W,tp,1.13086,2022-01-07 15:40:00+00:00,2022-01-07 15:35:00+00:00,13.299999999998313,SHORT,LONG,1.1326599999999998,1.13086
9.80000000000203,W,tp,1.13339,2022-01-11 08:50:00+00:00,2022-01-11 08:45:00+00:00,23.699999999999832,LONG,SHORT,1.1324099999999997,1.13339
10.799999999999699,W,tp,1.13642,2022-01-12 09:05:00+00:00,2022-01-12 09:00:00+00:00,13.900000000000023,LONG,SHORT,1.13534,1.13642
9.20000000000254,W,tp,1.14411,2022-01-13 08:05:00+00:00,2022-01-13 08:00:00+00:00,16.899999999999693,LONG,SHORT,1.1431899999999997,1.14411
10.599999999998388,W,tp,1.14698,2022-01-14 09:05:00+00:00,2022-01-14 09:00:00+00:00,31.500000000002082,LONG,SHORT,1.1459200000000003,1.14698
9.20000000000254,W,tp,1.14185,2022-01-17 09:15:00+00:00,2022-01-17 09:10:00+00:00,42.60000000000153,SHORT,LONG,1.1427700000000003,1.14185
13.000000000000789,W,tp,1.13397,2022-01-19 11:40:00+00:00,2022-01-19 11:05:00+00:00,14.699999999998603,SHORT,LONG,1.13527,1.13397
8.40000000000174,W,tp,1.13524,2022-01-20 07:55:00+00:00,2022-01-20 07:50:00+00:00,26.200000000000667,SHORT,LONG,1.1360800000000002,1.13524
10.00000000000334,W,tp,1.13238,2022-01-21 10:00:00+00:00,2022-01-21 09:55:00+00:00,34.30000000000044,LONG,SHORT,1.1313799999999996,1.13238
9.80000000000203,W,tp,1.13021,2022-01-25 10:05:00+00:00,2022-01-25 10:00:00+00:00,21.199999999998997,LONG,SHORT,1.1292299999999997,1.13021
10.599999999998388,W,tp,1.12846,2022-01-26 11:00:00+00:00,2022-01-26 10:55:00+00:00,14.200000000001989,LONG,SHORT,1.1274000000000002,1.12846
8.399999999997299,W,tp,1.12165,2022-01-27 07:20:00+00:00,2022-01-27 07:15:00+00:00,28.000000000001357,LONG,SHORT,1.1208100000000003,1.12165
18.400000000000638,W,tp,1.11709,2022-01-31 10:05:00+00:00,2022-01-31 10:00:00+00:00,27.69999999999939,SHORT,LONG,1.11893,1.11709
8.399999999997299,W,tp,1.12402,2022-02-01 08:05:00+00:00,2022-02-01 08:00:00+00:00,24.199999999998667,LONG,SHORT,1.1231800000000003,1.12402
-1.1600000000000499,L,sl,1.1294060000000001,2022-02-02 10:30:00+00:00,2022-02-02 10:00:00+00:00,10.300000000000864,SHORT,LONG,1.1292900000000001,1.12813
9.80000000000203,W,tp,1.12913,2022-02-03 09:05:00+00:00,2022-02-03 09:00:00+00:00,15.300000000000313,LONG,SHORT,1.1281499999999998,1.12913
11.999999999998678,W,tp,1.1454,2022-02-04 08:40:00+00:00,2022-02-04 08:35:00+00:00,40.000000000000036,LONG,SHORT,1.1442,1.1454
9.80000000000203,W,tp,1.1431499999999999,2022-02-07 10:25:00+00:00,2022-02-07 10:20:00+00:00,38.79999999999883,LONG,SHORT,1.1421699999999997,1.1431499999999999
9.999999999998899,W,tp,1.14181,2022-02-08 08:55:00+00:00,2022-02-08 08:50:00+00:00,33.499999999999645,LONG,SHORT,1.14081,1.14181
10.40000000000152,W,tp,1.1413,2022-02-09 09:30:00+00:00,2022-02-09 09:25:00+00:00,20.500000000001073,LONG,SHORT,1.1402599999999998,1.1413
10.799999999999699,W,tp,1.14195,2022-02-10 09:35:00+00:00,2022-02-10 09:30:00+00:00,18.399999999998418,LONG,SHORT,1.14087,1.14195
8.999999999996788,W,tp,1.13437,2022-02-14 08:40:00+00:00,2022-02-14 08:35:00+00:00,32.099999999999355,LONG,SHORT,1.1334700000000004,1.13437
10.200000000000209,W,tp,1.13207,2022-02-15 08:50:00+00:00,2022-02-15 08:45:00+00:00,26.199999999998447,SHORT,LONG,1.13309,1.13207
10.00000000000334,W,tp,1.13687,2022-02-16 09:15:00+00:00,2022-02-16 09:10:00+00:00,15.100000000001224,SHORT,LONG,1.1378700000000004,1.13687
11.199999999997878,W,tp,1.1366100000000001,2022-02-18 12:15:00+00:00,2022-02-18 12:10:00+00:00,14.699999999998603,LONG,SHORT,1.1354900000000003,1.1366100000000001
17.40000000000297,W,tp,1.1302699999999999,2022-02-22 09:00:00+00:00,2022-02-22 08:55:00+00:00,31.90000000000026,LONG,SHORT,1.1285299999999996,1.1302699999999999
10.799999999999699,W,tp,1.13169,2022-02-23 09:10:00+00:00,2022-02-23 09:05:00+00:00,18.799999999998818,LONG,SHORT,1.1306100000000001,1.13169
8.40000000000174,W,tp,1.12144,2022-02-25 07:30:00+00:00,2022-02-25 07:25:00+00:00,42.29999999999956,LONG,SHORT,1.1205999999999998,1.12144
11.000000000001009,W,tp,1.12018,2022-03-01 07:10:00+00:00,2022-03-01 07:05:00+00:00,29.69999999999917,SHORT,LONG,1.12128,1.12018
15.199999999997438,W,tp,1.10962,2022-03-03 08:15:00+00:00,2022-03-03 08:10:00+00:00,31.399999999999206,LONG,SHORT,1.1081000000000003,1.10962
16.799999999999038,W,tp,1.08591,2022-03-08 07:15:00+00:00,2022-03-08 07:10:00+00:00,37.00000000000037,LONG,SHORT,1.08423,1.08591
9.00000000000123,W,tp,1.09214,2022-03-09 07:40:00+00:00,2022-03-09 07:15:00+00:00,39.70000000000029,SHORT,LONG,1.0930400000000002,1.09214
10.40000000000152,W,tp,1.10643,2022-03-10 08:35:00+00:00,2022-03-10 08:30:00+00:00,36.599999999999966,SHORT,LONG,1.1074700000000002,1.10643
9.40000000000385,W,tp,1.1001400000000001,2022-03-11 07:45:00+00:00,2022-03-11 07:40:00+00:00,39.29999999999989,SHORT,LONG,1.1010800000000005,1.1001400000000001
8.40000000000174,W,tp,1.0912,2022-03-14 07:25:00+00:00,2022-03-14 07:20:00+00:00,38.19999999999935,LONG,SHORT,1.0903599999999998,1.0912
10.599999999998388,W,tp,1.09815,2022-03-16 08:55:00+00:00,2022-03-16 08:50:00+00:00,29.09999999999968,SHORT,LONG,1.0992099999999998,1.09815
10.60000000000283,W,tp,1.10354,2022-03-17 09:45:00+00:00,2022-03-17 09:35:00+00:00,44.49999999999843,LONG,SHORT,1.1024799999999997,1.10354
9.00000000000123,W,tp,1.10915,2022-03-18 08:30:00+00:00,2022-03-18 08:25:00+00:00,42.599999999999305,SHORT,LONG,1.1100500000000002,1.10915
25.399999999997647,W,tp,1.10533,2022-03-21 09:20:00+00:00,2022-03-21 09:15:00+00:00,19.899999999999363,SHORT,LONG,1.1078699999999997,1.10533
9.00000000000123,W,tp,1.09904,2022-03-22 07:50:00+00:00,2022-03-22 07:45:00+00:00,44.69999999999974,SHORT,LONG,1.0999400000000001,1.09904
16.799999999999038,W,tp,1.10224,2022-03-23 09:20:00+00:00,2022-03-23 09:15:00+00:00,23.300000000001653,LONG,SHORT,1.1005600000000002,1.10224
9.20000000000254,W,tp,1.09805,2022-03-24 09:30:00+00:00,2022-03-24 09:25:00+00:00,37.20000000000168,LONG,SHORT,1.0971299999999997,1.09805
13.600000000000279,W,tp,1.10278,2022-03-25 09:05:00+00:00,2022-03-25 09:00:00+00:00,40.70000000000018,SHORT,LONG,1.1041400000000001,1.10278
10.200000000000209,W,tp,1.09459,2022-03-28 08:40:00+00:00,2022-03-28 08:35:00+00:00,34.29999999999822,LONG,SHORT,1.09357,1.09459
9.00000000000123,W,tp,1.1116,2022-03-30 09:15:00+00:00,2022-03-30 07:35:00+00:00,41.400000000000325,LONG,SHORT,1.1106999999999998,1.1116
-0.8199999999991547,L,sl,1.117102,2022-03-31 09:05:00+00:00,2022-03-31 08:35:00+00:00,29.799999999999827,SHORT,LONG,1.1170200000000001,1.1162
10.799999999999699,W,tp,1.10698,2022-04-01 08:40:00+00:00,2022-04-01 08:35:00+00:00,16.799999999999038,SHORT,LONG,1.10806,1.10698
10.200000000000209,W,tp,1.09647,2022-04-05 07:25:00+00:00,2022-04-05 07:20:00+00:00,17.599999999999838,LONG,SHORT,1.09545,1.09647
19.800000000000928,W,tp,1.08836,2022-04-06 09:30:00+00:00,2022-04-06 09:00:00+00:00,17.499999999999183,LONG,SHORT,1.08638,1.08836
14.400000000001079,W,tp,1.09273,2022-04-07 09:35:00+00:00,2022-04-07 09:30:00+00:00,27.199999999998337,SHORT,LONG,1.09417,1.09273
9.199999999998099,W,tp,1.08628,2022-04-08 08:30:00+00:00,2022-04-08 08:25:00+00:00,27.399999999999647,SHORT,LONG,1.0871999999999997,1.08628
8.799999999999919,W,tp,1.0875,2022-04-12 08:35:00+00:00,2022-04-12 08:30:00+00:00,20.799999999998597,LONG,SHORT,1.08662,1.0875
14.799999999999258,W,tp,1.08274,2022-04-13 09:35:00+00:00,2022-04-13 09:30:00+00:00,29.400000000001647,LONG,SHORT,1.08126,1.08274
10.200000000000209,W,tp,1.07937,2022-04-18 10:05:00+00:00,2022-04-18 10:00:00+00:00,32.399999999999096,LONG,SHORT,1.07835,1.07937
9.999999999998899,W,tp,1.08177,2022-04-20 08:45:00+00:00,2022-04-20 08:40:00+00:00,40.099999999998474,SHORT,LONG,1.0827699999999998,1.08177
15.999999999998238,W,tp,1.08402,2022-04-21 08:10:00+00:00,2022-04-21 08:05:00+00:00,31.70000000000117,SHORT,LONG,1.0856199999999998,1.08402
9.999999999998899,W,tp,1.08462,2022-04-22 08:45:00+00:00,2022-04-22 08:40:00+00:00,19.800000000000928,SHORT,LONG,1.0856199999999998,1.08462
14.800000000003699,W,tp,1.07326,2022-04-26 08:40:00+00:00,2022-04-26 08:35:00+00:00,31.800000000001827,SHORT,LONG,1.0747400000000005,1.07326
9.80000000000203,W,tp,1.06498,2022-04-27 08:05:00+00:00,2022-04-27 08:00:00+00:00,19.700000000000273,SHORT,LONG,1.0659600000000002,1.06498
13.999999999998458,W,tp,1.05235,2022-04-29 08:10:00+00:00,2022-04-29 08:05:00+00:00,38.599999999999746,SHORT,LONG,1.0537499999999997,1.05235
13.000000000000789,W,tp,1.05153,2022-05-04 09:30:00+00:00,2022-05-04 09:10:00+00:00,20.199999999999108,SHORT,LONG,1.0528300000000002,1.05153
9.600000000000719,W,tp,1.06101,2022-05-05 07:35:00+00:00,2022-05-05 07:30:00+00:00,38.09999999999869,LONG,SHORT,1.06005,1.06101
8.20000000000043,W,tp,1.05339,2022-05-06 08:35:00+00:00,2022-05-06 08:30:00+00:00,35.199999999999676,SHORT,LONG,1.05421,1.05339
14.199999999999768,W,tp,1.05396,2022-05-11 09:20:00+00:00,2022-05-11 09:15:00+00:00,18.700000000000383,LONG,SHORT,1.05254,1.05396
12.799999999999478,W,tp,1.05232,2022-05-12 07:55:00+00:00,2022-05-12 07:50:00+00:00,21.799999999998487,SHORT,LONG,1.0535999999999999,1.05232
8.599999999998609,W,tp,1.03953,2022-05-13 09:05:00+00:00,2022-05-13 09:00:00+00:00,24.699999999999722,LONG,SHORT,1.0386700000000002,1.03953
11.399999999999189,W,tp,1.05349,2022-05-18 08:10:00+00:00,2022-05-18 08:05:00+00:00,39.400000000000546,SHORT,LONG,1.05463,1.05349
9.199999999998099,W,tp,1.06633,2022-05-24 08:05:00+00:00,2022-05-24 08:00:00+00:00,33.199999999999896,LONG,SHORT,1.0654100000000002,1.06633
10.999999999996568,W,tp,1.0707200000000001,2022-05-25 07:20:00+00:00,2022-05-25 07:15:00+00:00,35.89999999999982,LONG,SHORT,1.0696200000000005,1.0707200000000001
16.199999999999548,W,tp,1.07544,2022-05-30 07:40:00+00:00,2022-05-30 07:35:00+00:00,36.200000000001786,SHORT,LONG,1.07706,1.07544
10.200000000000209,W,tp,1.07445,2022-05-31 07:30:00+00:00,2022-05-31 07:25:00+00:00,44.69999999999974,LONG,SHORT,1.0734299999999999,1.07445
8.20000000000043,W,tp,1.07124,2022-06-01 07:15:00+00:00,2022-06-01 07:10:00+00:00,30.49999999999997,LONG,SHORT,1.07042,1.07124
8.20000000000043,W,tp,1.0658,2022-06-02 08:55:00+00:00,2022-06-02 08:45:00+00:00,15.899999999999803,SHORT,LONG,1.0666200000000001,1.0658
9.399999999999409,W,tp,1.07583,2022-06-03 11:15:00+00:00,2022-06-03 11:10:00+00:00,21.199999999998997,SHORT,LONG,1.07677,1.07583
11.399999999999189,W,tp,1.06834,2022-06-07 07:50:00+00:00,2022-06-07 07:40:00+00:00,29.50000000000008,LONG,SHORT,1.0672000000000001,1.06834
10.599999999998388,W,tp,1.07101,2022-06-09 09:35:00+00:00,2022-06-09 09:30:00+00:00,24.299999999999322,LONG,SHORT,1.0699500000000002,1.07101
-0.9999999999998899,L,sl,1.0625900000000001,2022-06-10 09:15:00+00:00,2022-06-10 08:55:00+00:00,24.500000000000632,LONG,SHORT,1.0626900000000001,1.06369
10.799999999999699,W,tp,1.04883,2022-06-13 07:55:00+00:00,2022-06-13 07:50:00+00:00,44.69999999999974,SHORT,LONG,1.04991,1.04883
14.799999999999258,W,tp,1.04345,2022-06-14 07:10:00+00:00,2022-06-14 07:05:00+00:00,39.39999999999833,SHORT,LONG,1.04493,1.04345
15.600000000000058,W,tp,1.04361,2022-06-16 07:50:00+00:00,2022-06-16 07:45:00+00:00,38.49999999999909,LONG,SHORT,1.04205,1.04361
8.20000000000043,W,tp,1.05247,2022-06-17 07:10:00+00:00,2022-06-17 07:05:00+00:00,42.60000000000153,SHORT,LONG,1.05329,1.05247
9.799999999997588,W,tp,1.05665,2022-06-23 07:15:00+00:00,2022-06-23 07:10:00+00:00,25.200000000000777,LONG,SHORT,1.0556700000000003,1.05665
12.599999999998168,W,tp,1.05711,2022-06-28 09:05:00+00:00,2022-06-28 09:00:00+00:00,16.100000000001113,LONG,SHORT,1.0558500000000002,1.05711
-2.500000000000835,L,sl,1.04883,2022-06-29 09:30:00+00:00,2022-06-29 07:35:00+00:00,34.600000000000186,LONG,SHORT,1.04908,1.05158
9.999999999998899,W,tp,1.0461,2022-06-30 09:30:00+00:00,2022-06-30 09:15:00+00:00,24.500000000000632,SHORT,LONG,1.0471,1.0461
10.199999999995768,W,tp,1.04479,2022-07-01 07:20:00+00:00,2022-07-01 07:15:00+00:00,37.8999999999996,LONG,SHORT,1.0437700000000005,1.04479
14.400000000001079,W,tp,1.02485,2022-07-06 07:40:00+00:00,2022-07-06 07:35:00+00:00,32.40000000000131,LONG,SHORT,1.02341,1.02485
15.200000000001879,W,tp,1.02112,2022-07-07 08:15:00+00:00,2022-07-07 08:10:00+00:00,33.60000000000029,SHORT,LONG,1.0226400000000002,1.02112
13.399999999998968,W,tp,1.00328,2022-07-13 09:20:00+00:00,2022-07-13 09:15:00+00:00,24.399999999999977,LONG,SHORT,1.00194,1.00328
10.200000000000209,W,tp,1.00253,2022-07-15 08:10:00+00:00,2022-07-15 08:05:00+00:00,29.90000000000048,LONG,SHORT,1.00151,1.00253
-0.8800000000008801,L,sl,1.008802,2022-07-18 07:30:00+00:00,2022-07-18 07:15:00+00:00,35.70000000000073,LONG,SHORT,1.00889,1.00977
10.999999999996568,W,tp,1.01327,2022-07-19 07:10:00+00:00,2022-07-19 07:05:00+00:00,28.69999999999928,SHORT,LONG,1.0143699999999995,1.01327
