time,open,high,low,close,volume,spread
2015-10-11T20:00:00,0.94712,0.95821,0.94611,0.95536,83691,0
2015-10-12T20:00:00,0.9555,0.95686,0.93778,0.94003,110037,0
2015-10-13T20:00:00,0.94026,0.94633,0.93768,0.94554,116873,0
2015-10-14T20:00:00,0.94561,0.94902,0.9403,0.94168,117867,0
2015-10-15T20:00:00,0.94169,0.9417,0.93609,0.93845,87537,0
2015-10-17T20:00:00,0.93636,0.93842,0.93633,0.93759,4779,0
2015-10-18T20:00:00,0.93736,0.94502,0.93579,0.94499,87971,0
2015-10-19T20:00:00,0.94483,0.94849,0.93983,0.94366,88204,0
2015-10-20T20:00:00,0.94357,0.94869,0.93837,0.94722,94695,0
2015-10-21T20:00:00,0.94736,0.94904,0.94244,0.94505,108737,0
2015-10-22T20:00:00,0.94524,0.95374,0.94474,0.95041,106479,0
2015-10-24T20:00:00,0.94963,0.95161,0.94853,0.95118,4845,0
2015-10-25T20:00:00,0.95108,0.95539,0.95089,0.95351,90414,0
2015-10-26T20:00:00,0.95353,0.95773,0.95191,0.95447,95608,0
2015-10-27T20:00:00,0.95425,0.95467,0.93341,0.9361,113677,0
2015-10-28T20:00:00,0.93625,0.94042,0.92996,0.93287,104862,0
2015-10-29T20:00:00,0.9329,0.9374,0.93174,0.93217,108724,0
2015-10-31T20:00:00,0.93068,0.93274,0.92962,0.93263,3459,0
2015-11-01T19:00:00,0.93252,0.93815,0.93212,0.93701,91032,0
2015-11-02T19:00:00,0.93692,0.94434,0.93122,0.9391,106220,0
2015-11-03T19:00:00,0.93896,0.94237,0.937,0.93865,97691,0
2015-11-04T19:00:00,0.93859,0.94389,0.93745,0.9404,99313,0
2015-11-05T19:00:00,0.94045,0.94436,0.93497,0.93665,108674,0
2015-11-07T19:00:00,0.93488,0.93581,0.93456,0.93566,3047,0
2015-11-08T19:00:00,0.93566,0.93812,0.93472,0.93536,98125,0
2015-11-09T19:00:00,0.93528,0.93754,0.93115,0.93413,107289,0
2015-11-10T19:00:00,0.93411,0.9376,0.93403,0.93682,111647,0
2015-11-11T19:00:00,0.93693,0.94929,0.93605,0.94752,150826,0
2015-11-12T19:00:00,0.94755,0.95054,0.94678,0.94913,111435,0
2015-11-14T19:00:00,0.94757,0.94838,0.94547,0.94643,4370,0
2015-11-15T19:00:00,0.9462,0.94836,0.94466,0.94547,111292,0
2015-11-16T19:00:00,0.94555,0.9499,0.94333,0.94706,117886,0
2015-11-17T19:00:00,0.94708,0.94787,0.94389,0.94643,114134,0
2015-11-18T19:00:00,0.94641,0.95688,0.94613,0.95581,128746,0
2015-11-19T19:00:00,0.9558,0.96642,0.95539,0.96591,109254,0
2015-11-21T19:00:00,0.96396,0.96562,0.96383,0.96488,2991,0
2015-11-22T19:00:00,0.9648,0.9652,0.95901,0.96012,129873,0
2015-11-23T19:00:00,0.96019,0.96744,0.9595,0.96497,127167,0
2015-11-24T19:00:00,0.96491,0.96786,0.96233,0.9644,129793,0
2015-11-25T19:00:00,0.96445,0.96531,0.95849,0.95945,101070,0
2015-11-26T19:00:00,0.95965,0.96307,0.95835,0.96185,99548,0
2015-11-28T19:00:00,0.96129,0.9616,0.95955,0.96006,2562,0
2015-11-29T19:00:00,0.96008,0.9664,0.95906,0.96518,118775,0
2015-11-30T19:00:00,0.96522,0.98105,0.96469,0.97823,155038,0
2015-12-01T19:00:00,0.97834,0.98113,0.97413,0.97464,153496,0
2015-12-02T19:00:00,0.97467,0.98193,0.97222,0.97817,159354,0
2015-12-03T19:00:00,0.97811,0.98444,0.97436,0.98109,123071,0
2015-12-05T19:00:00,0.98119,0.98261,0.98031,0.98246,2186,0
2015-12-06T19:00:00,0.98234,0.98305,0.9787,0.98007,116619,0
2015-12-07T19:00:00,0.98008,0.98214,0.97461,0.98074,134347,0
2015-12-08T19:00:00,0.98064,0.98275,0.97524,0.98113,146752,0
2015-12-09T19:00:00,0.98121,0.99399,0.98087,0.99124,115749,0
2015-12-10T19:00:00,0.9909,0.9911,0.98401,0.98839,96073,0
2015-12-12T19:00:00,0.98769,0.98812,0.98383,0.98401,4950,0
2015-12-13T19:00:00,0.98433,0.99805,0.98397,0.99563,107967,0
2015-12-14T19:00:00,0.99556,0.99789,0.98361,0.98839,101482,0
2015-12-15T19:00:00,0.98833,1.00087,0.98754,0.99331,108416,0
2015-12-16T19:00:00,0.99337,0.9963,0.98882,0.99279,96589,0
2015-12-17T19:00:00,0.99268,1.00138,0.99217,0.99963,82450,0
2015-12-19T19:00:00,0.99889,1.00029,0.99801,0.99943,3669,0
2015-12-20T19:00:00,0.9993,1.00487,0.99605,1.00389,71732,0
2015-12-21T19:00:00,1.00389,1.01081,1.00353,1.00635,62962,0
2015-12-22T19:00:00,1.0064,1.00833,0.99882,1.00173,64997,0
2015-12-23T19:00:00,1.00185,1.0088,1.00173,1.00382,40168,0
2015-12-24T19:00:00,1.00321,1.00655,1.00149,1.00611,1534,0
2015-12-26T19:00:00,1.00552,1.00763,1.00477,1.00759,3367,0
2015-12-27T19:00:00,1.0075,1.01044,1.00513,1.00809,41815,0
2015-12-28T19:00:00,1.00825,1.01356,1.00653,1.00837,53312,0
2015-12-29T19:00:00,1.00848,1.01492,1.00725,1.01018,63630,0
2015-12-30T19:00:00,1.01029,1.01687,1.00571,1.00579,45733,0
2016-01-02T19:00:00,1.00661,1.01177,1.00661,1.01054,3206,0
2016-01-03T19:00:00,1.01046,1.01052,0.99548,1.001,93220,0
2016-01-04T19:00:00,1.00142,1.00363,0.99626,1.00138,105918,0
2016-01-05T19:00:00,1.00138,1.003,0.99329,0.99574,137164,0
2016-01-06T19:00:00,0.9959,0.99723,0.98474,0.98906,162928,0
2016-01-07T19:00:00,0.98913,0.99655,0.98382,0.98546,143065,0
2016-01-09T19:00:00,0.987,0.98728,0.98226,0.98391,4824,0
2016-01-10T19:00:00,0.9841,0.99521,0.98377,0.99352,140982,0
2016-01-11T19:00:00,0.99342,0.99785,0.98951,0.99548,156198,0
2016-01-12T19:00:00,0.99555,1.0024,0.99483,0.99533,159650,0
2016-01-13T19:00:00,0.99524,1.00441,0.99374,1.00329,163792,0
2016-01-14T19:00:00,1.00325,1.00734,0.99192,0.99769,168902,0
2016-01-16T19:00:00,0.99852,1.00019,0.99801,0.99974,4136,0
2016-01-17T19:00:00,0.99975,1.00521,0.99519,0.99949,127174,0
2016-01-18T19:00:00,0.99946,1.00852,0.99444,1.0066,166631,0
2016-01-19T19:00:00,1.0066,1.00794,0.99587,1.00433,223590,0
2016-01-20T19:00:00,1.00439,1.00599,0.99345,1.001,220559,0
2016-01-21T19:00:00,1.00105,1.00198,0.98937,0.98957,165622,0
2016-01-23T19:00:00,0.99034,0.99133,0.98983,0.98984,3899,0
