time,open,high,low,close,volume,spread
2015-10-11T20:00:00,0.86493,0.87438,0.8641,0.87205,90539,0
2015-10-12T20:00:00,0.87209,0.87604,0.86154,0.86492,108639,0
2015-10-13T20:00:00,0.86497,0.88076,0.86483,0.87919,117968,0
2015-10-14T20:00:00,0.8792,0.88789,0.87694,0.87878,132605,0
2015-10-15T20:00:00,0.87874,0.88078,0.87508,0.87903,92434,0
2015-10-17T20:00:00,0.87736,0.87959,0.87705,0.8774,11977,0
2015-10-18T20:00:00,0.87715,0.88644,0.87666,0.8862,92726,0
2015-10-19T20:00:00,0.886,0.89011,0.87294,0.87694,90437,0
2015-10-20T20:00:00,0.87682,0.8843,0.87118,0.88255,108924,0
2015-10-21T20:00:00,0.88255,0.89365,0.88202,0.89007,117080,0
2015-10-22T20:00:00,0.89005,0.89647,0.88664,0.88858,110077,0
2015-10-24T20:00:00,0.8873,0.88971,0.88693,0.88865,12018,0
2015-10-25T20:00:00,0.88861,0.89384,0.8847,0.89217,98656,0
2015-10-26T20:00:00,0.89218,0.90072,0.89098,0.89857,97459,0
2015-10-27T20:00:00,0.89845,0.89869,0.87319,0.88084,131566,0
2015-10-28T20:00:00,0.88089,0.8862,0.87799,0.88181,121076,0
2015-10-29T20:00:00,0.88246,0.8903,0.88246,0.88488,118820,0
2015-10-31T20:00:00,0.88146,0.88506,0.8814,0.88484,13833,0
2015-11-01T19:00:00,0.88466,0.88656,0.88093,0.88423,98973,0
2015-11-02T19:00:00,0.88429,0.8867,0.86877,0.8701,113238,0
2015-11-03T19:00:00,0.87017,0.87025,0.86199,0.8666,114054,0
2015-11-04T19:00:00,0.86662,0.87464,0.86586,0.86936,111716,0
2015-11-05T19:00:00,0.86937,0.87493,0.86393,0.86721,110871,0
2015-11-07T19:00:00,0.8669,0.86908,0.8668,0.86865,7722,0
2015-11-08T19:00:00,0.8686,0.87176,0.86574,0.86704,90099,0
2015-11-09T19:00:00,0.86702,0.86981,0.86295,0.86842,97593,0
2015-11-10T19:00:00,0.86843,0.8723,0.8676,0.86839,102362,0
2015-11-11T19:00:00,0.86847,0.87088,0.86664,0.86958,130657,0
2015-11-12T19:00:00,0.86936,0.87084,0.86631,0.87061,99152,0
2015-11-14T19:00:00,0.87026,0.8714,0.86823,0.86989,7583,0
2015-11-15T19:00:00,0.86976,0.87051,0.86221,0.8641,97840,0
2015-11-16T19:00:00,0.86414,0.86435,0.85951,0.86237,105343,0
2015-11-17T19:00:00,0.86232,0.86565,0.85823,0.86314,102696,0
2015-11-18T19:00:00,0.86312,0.87411,0.86235,0.87187,116889,0
2015-11-19T19:00:00,0.87187,0.87755,0.87155,0.87551,96713,0
2015-11-21T19:00:00,0.87481,0.87535,0.87325,0.87338,5058,0
2015-11-22T19:00:00,0.87362,0.87369,0.86815,0.86956,121864,0
2015-11-23T19:00:00,0.86959,0.87312,0.86831,0.87215,116355,0
2015-11-24T19:00:00,0.87208,0.87496,0.8714,0.87402,126097,0
2015-11-25T19:00:00,0.87403,0.87729,0.87084,0.87377,112044,0
2015-11-26T19:00:00,0.87389,0.87452,0.87003,0.87297,98353,0
2015-11-28T19:00:00,0.87291,0.87323,0.87147,0.87165,3220,0
2015-11-29T19:00:00,0.87198,0.88118,0.87097,0.88021,98708,0
2015-11-30T19:00:00,0.88026,0.89409,0.87981,0.89098,141229,0
2015-12-01T19:00:00,0.89108,0.89198,0.88477,0.8864,133852,0
2015-12-02T19:00:00,0.88642,0.89471,0.88286,0.89106,164190,0
2015-12-03T19:00:00,0.89129,0.90422,0.88803,0.90098,129265,0
2015-12-05T19:00:00,0.90038,0.90086,0.89874,0.90075,4564,0
2015-12-06T19:00:00,0.90067,0.90072,0.89459,0.8959,123824,0
2015-12-07T19:00:00,0.89615,0.90397,0.89571,0.90124,142069,0
2015-12-08T19:00:00,0.90126,0.91706,0.89297,0.91206,150470,0
2015-12-09T19:00:00,0.91203,0.9217,0.91099,0.92164,115535,0
2015-12-10T19:00:00,0.92123,0.92432,0.91766,0.92322,99284,0
2015-12-12T19:00:00,0.92085,0.92278,0.91951,0.92227,5825,0
2015-12-13T19:00:00,0.92242,0.93244,0.91939,0.93047,121471,0
2015-12-14T19:00:00,0.93044,0.9348,0.92372,0.92872,111876,0
2015-12-15T19:00:00,0.9286,0.94006,0.92592,0.93274,116311,0
2015-12-16T19:00:00,0.9327,0.9365,0.92731,0.93297,106314,0
2015-12-17T19:00:00,0.93372,0.94013,0.9319,0.9378,95833,0
2015-12-19T19:00:00,0.9368,0.93887,0.93656,0.93839,3577,0
2015-12-20T19:00:00,0.93841,0.94756,0.93804,0.94498,82038,0
2015-12-21T19:00:00,0.945,0.95252,0.94487,0.9471,80647,0
2015-12-22T19:00:00,0.9471,0.94997,0.93829,0.94033,76249,0
2015-12-23T19:00:00,0.94038,0.94822,0.9396,0.94208,38322,0
2015-12-24T19:00:00,0.94208,0.9442,0.94186,0.94412,958,0
2015-12-26T19:00:00,0.94322,0.94671,0.9429,0.9462,9183,0
2015-12-27T19:00:00,0.94614,0.95251,0.94454,0.95216,52605,0
2015-12-28T19:00:00,0.95218,0.95709,0.94894,0.94932,56901,0
2015-12-29T19:00:00,0.94944,0.9527,0.94687,0.94893,71837,0
2015-12-30T19:00:00,0.94894,0.95286,0.94343,0.94365,58505,0
2016-01-02T19:00:00,0.943,0.94729,0.943,0.94708,5303,0
2016-01-03T19:00:00,0.94709,0.94733,0.93606,0.93946,110372,0
2016-01-04T19:00:00,0.93962,0.94015,0.93194,0.93674,101925,0
2016-01-05T19:00:00,0.93667,0.93715,0.92941,0.93397,140342,0
2016-01-06T19:00:00,0.93406,0.94167,0.93139,0.93398,162339,0
2016-01-07T19:00:00,0.93402,0.93992,0.92365,0.92681,135732,0
2016-01-09T19:00:00,0.92665,0.92825,0.92284,0.92397,4794,0
